entidad_remitente
"  Alcaldia de Bucaramanga"
"  ALCALDÍA DE MOSQUERA"
"  Alcaldía Municipal de Turbaco"
"  Coljuegos"
"  COMISIÓN NACIONAL DEL SERVICIO CIVIL"
"  Corporación Autónoma Regional de las Cuencas de los Ríos Negro y Nare " CORNARE ""
"  Corporación Autónoma Regional del Alto  Magdalena - CAM"
"  DEPARTAMENTO DEL VALLE DEL CAUCA"
"  Dirección Ejecutiva de Administración Judicial"
"  Dirección Ejecutiva de Administración Judicial  Bogotá D.C"
"  Dirección Seccional de Bucaramanga"
"  FONDO DE PREVISIÓN SOCIAL DEL CONGRESO DE LA REPÚBLICA"
"  Gobernación de Norte de Santander"
"  Gobernación de Sucre"
"  INSTITUTO DE DESARROLLO URBANO IDU"
"  INSTITUTO MUNICIPAL DE TRANSPORTE Y TRANSITO DEL COROZAL"
"  Instituto Municipal de Trasporte y Transito de Corozal"
"  JUZGADO 07 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ ."
"  JUZGADO 12 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ ."
"  JUZGADO 16 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ ."
"  JUZGADO 17 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ ."
"  JUZGADO 60 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ D. C."
"  JUZGADO 73 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÀ D.C."
"  JUZGADO 80 CIVIL MUNICIPAL DE BOGOTÁ hoy JUZGADO 62 DE PEQUEÑAS CAUSAS Y  COMPETENCIA MÚLTIPLE"
"  JUZGADO 85 CIVIL MUNICIPAL DE BOGOTÁ Transitoriamente 67 de Pequeñas Causas y Competencia Múltiple"
"  Juzgado Cincuenta y Cinco de Pequeñas Causas y Competencia Múltiple ( antes Juzgado Setenta y Tres Civil Municipal )"
"  Juzgado Cincuenta y Nueve de Pequeñas Causas y Competencia Múltiple de Bogotá  Antes Juzgado 77 Civil Municipal"
"  JUZGADO CINCUENTA Y SEIS ( 56 ) DE PEQUEÑAS CAUSAS Y COMPETENCÍA MÚLTIPLE DE BOGOTA D.C.  ( Antes Juzgado 74 Civil Municipa )"
"  JUZGADO CUARENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ , D.C."
"  JUZGADO CUARTO CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ"
"  JUZGADO CUARTO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE CARTAGENA"
"  JUZGADO CUARTO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE CALI"
"  JUZGADO DIECINUEVE CIVIL MUNICIPAL DE ORALIDAD DE CALI"
"  Juzgado Municipal Civil 037  MUNICIPAL DE BOGOTÁ D.C."
"  JUZGADO NOVENO CIVIL MUNICIPAL HOY SEPTIMO TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE IBAGUÉ TOLIMA"
"  Juzgado Ochenta y Tres ( 83 ) Municipal de Pequeñas Causas y Competencia Múltiple de Bogotá D.C."
"  JUZGADO OCHENTA Y UNO CIVIL MUNICIPAL DE BOGOTÁ , TRANSFORMADO TRANSITORIAMENTE EN JUZGADO 63 DE PEQUEÑAS CAUSAS Y  COMPETENCIA MULTIPLE"
"  Juzgado Pequeñas Causas Laborales 007"
"  Juzgado Primero Civil Municipal de Ejecución de Bucaramanga ."
"  JUZGADO PRIMERO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES POPAYAN - CAUCA"
"  JUZGADO QUINTO DE PEQUEÑAS CAUSAS  Y COMPETENCIAS MULTIPLES DE CARTAGENA"
"  Juzgado Quinto Laboral del Circuito de Barranquilla"
"  JUZGADO QUINTO MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE Montería , Córdoba"
"  JUZGADO SEGUNDO CIVIL MUNICIPAL DE BOGOTÁ D.C."
"  Juzgado Segundo de Pequeñas Causas y Competencias Múltiples Soledad , Atlántico"
"  JUZGADO SEGUNDO PROMISCUO MUNICIPAL CANDELARIA - VALLE"
"  JUZGADO SÉPTIMO LABORAL DEL CIRCUITO DE CALI"
"  JUZGADO SETENTA Y CINCO CIVIL MUNICIPAL TRANSFORMADO TRANSITORIAMENTE EN EL JUZGADO CINCUENTA Y SIETE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE"
"  JUZGADO SEXTO CIVIL MUNICIPAL DE CARTAGENA "
"  JUZGADO SEXTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO TRANSITORIAMENTE EN  JUZGADO TERCERO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE TUNJA"
"  JUZGADO SEXTO DE FAMILIA DEL CIRCUITO DE MANIZALES CALDAS"
"  JUZGADO SEXTO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE SANTA MARTA - MAGDALENA"
"  JUZGADO TERCERO CIVIL DEL CIRCUITO TULUA - VALLE DEL CAUCA"
"  Juzgado Tercero de Pequeñas Causas y Competencias Múltiples de Barranquilla Localidad Norte Centro Histórico"
"  JUZGADO TERCERO PROMISCUO MUNICIPAL VILLA DEL ROSARIO - NORTE DE SANTANDER"
"  JUZGADO TRECE CIVIL MUNICIPAL DE IBAGUÉ AHORA SEXTO ( 006 ) TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE"
"  JUZGADO VEINTICUATRO ( 24 ) CIVIL MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ , D.C."
"  JUZGADO VEINTIOCHO DE FAMILIA DE BOGOTA"
"  JUZGADO VEINTITRÉS ( 23 ) CIVIL MUNICIPAL DE ORALIDAD , BOGOTÁ D.C."
"  JUZGADOS DE EJECUCIÓN CIVIL MUNICIPAL DE CARTAGENA"
"  Oficina de Apoyo a los Juzgados Civiles Municipales de Ejecución de Sentencias de Barranquilla"
"  Oficina de Apoyo de los Juzgados Civiles Municipales de Ejecución de Sentencia de Barranquilla"
"  OFICINA DE APOYO JUZGADOS DE EJECUCIÓN CIVIL MUNICIPAL DE CARTAGENA"
"  Oficina de apoyo para los Jurgados Ciles Municipales de Ejecución de Sentencias de Manizales ."
"  Secretaria de la Sala Civil - Familia del Tribunal Superior de Barranquilla"
"  SECRETARIA DE MOVILIDAD DE BOLIVAR"
"  UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL - UGPP"
" ( Juzgado Octavo de Pequeñas Causas y Competencias Múltiples de Barranquilla )"
" : EMPRESAS MUNICIPALES DE CALI - – EMCALI EICE E.S.P"
" ABOGADA ESPECIALISTA EN DERECHO ADMINISTRATIVO"
" Administración Municipal La Ceja Tambo"
" Administradora de los Recursos del Sistema General de Seguridad Social en Salud ( SGSSS ) - ADRES ."
" Administradora de los Recursos del Sistema General de Seguridad Social en Salud - ADRES"
" Administrativa de Florencia - Caquetá"
" ADMON  JUD BOGOTA DEP JUD COACTIV ."
" ADRES"
" ADRES  Administradora de los Recursos del Sistema General de Seguridad Social en Salud"
" Aicaldia Municipal Ibagué"
" Alaldia Distrital de Barrancabermeja"
" ALCALDÍA DE ACACIAS"
" ALCALDIA DE AGUAZUL"
" ALCALDÍA DE ARMENIA"
" ALCALDÍA DE BARRANQUILLA"
" ALCALDIA DE FLORENCIA"
" Alcaldía de Granada Meta"
" Alcaldía de Itagüí"
" ALCALDÍA DE JAMUNDÍ VALLE DEL CAUCA"
" ALCALDÍA DE LA DORADA"
" ALCALDÍA DE MANIZALES"
" Alcaldía de Medellín"
" Alcaldía de Medellín Distrito"
" Alcaldía de Medellín Distrito de Ciencia , Tecnología e Innovación"
" Alcaldía de Montería"
" ALCALDÍA DE MOSQUERA"
" Alcaldía de Neiva"
" Alcaldía de Palmira"
" Alcaldía de Piedecuesta"
" Alcaldía de Rionegro"
" Alcaldía de Rionegro Departamento de Antioquia"
" ALCALDIA DE TAURAMENA"
" ALCALDÍA DE VALLEDUPAR"
" ALCALDÍA DE VALLEDUPAR SECRETARÍA DE TRÁNSITO Y TRANSPORTE"
" Alcaldía de Villa del Rosario"
" Alcaldía de Yumbo"
" Alcaldía del Municipio de Chinchiná "
" ALCALDÍA DES ACACIAS"
" ALCALDÍA DISTRITAL , DE CARTAGENA DE INDIAS"
" Alcaldia Distrital de Barrancabermeja"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDI"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDIA"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDIAS"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDIAS 1"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDIAS PÁGINAS"
" ALCALDÍA DISTRITAL DE CARTAGENA DE INDIAS |"
" ALCALDÍA MAYOR DE CARTAGENA DE INDIAS"
" Alcaldia Municipai Ibagué"
" ALCALDÍA MUNICIPAL  MONTENEGRO QUINDÍO"
" Alcaldía Municipal  Puerto Colombia "
" ALCALDÍA MUNICIPAL DE  GIRÓN"
" ALCALDIA MUNICIPAL DE BARANOA ATLANTICO"
" Alcaldía Municipal de Ciénaga"
" ALCALDIA MUNICIPAL DE COROZAL"
" Alcaldía Municipal de Floridablanca"
" ALCALDÍA MUNICIPAL DE GALAPA"
" ALCALDÍA MUNICIPAL DE GIRÓN"
" ALCALDÍA MUNICIPAL DE GRANADA META"
" ALCALDÍA MUNICIPAL DE JUAN DE ACOSTA"
" Alcaldía Municipal de La Dorada"
" ALCALDÍA MUNICIPAL DE LA UNION VALLE DEL CAUCA"
" Alcaldía Municipal de Palmira"
" Alcaldía Municipal de Puerto Salgar"
" Alcaldía Municipal de Turbaco"
" ALCALDIA MUNICIPAL DE VILLA DEL ROSARIO"
" ALCALDÍA MUNICIPAL DEL META"
" ALCALDÍA MUNICIPAL ESPINAL TOLIMA"
" ALCALDÍA MUNICIPAL GRANADA - META"
" Alcaldía Municipal Ibagué"
" Alcaldía Municipal Puerto Colombia "
" ALCALDIA MUNICIPAL SAN JOAQUIN"
" ALCALDÍA MUNICIPAL SAN PEDRO - VALLE"
" ALCALDÍA PAZ DE ARIPORO CASANARE"
" Alianza Fiduciaria"
" ANA MARÍA RODRÍGUEZ ROJAS"
" ÁNGELA NATALIA SALVADOR VALENZUELA"
" ÁREA METROPOLITANA DE BUCARAMANGA AMB"
" Bufete Internacional de Abogados S.A.S."
